nuclide,event_id,interaction_id,parent_track_id,interaction_type,time_s,x_cm,y_cm,z_cm,particle_in_code,particle_out_code,dir_x,dir_y,dir_z,kinetic_energy_keV
Cu-64,89,6,1,4,0.0,0.0,0.0,0.0,29064,3,-0.93503,0.06969,0.34765,0.093
Cu-64,90,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.47006,0.86888,0.15524,1666.059
Cu-64,90,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.47006,-0.86888,-0.15524,0.023
Cu-64,90,4,1,4,0.0,0.0,0.0,0.0,29064,3,0.08416,0.98274,-0.16475,6.288
Cu-64,90,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.43193,-0.49432,0.75438,2.013
Cu-64,91,2,1,4,0.0,0.0,0.0,0.0,29064,2,-0.92486,-0.37984,0.019,360.961
Cu-64,91,3,1,4,0.0,0.0,0.0,0.0,29064,12,0.79162,-0.48557,0.37088,291.423
Cu-64,91,4,1,4,0.0,0.0,0.0,0.0,29064,28064,0.70313,0.68173,-0.2021,0.003
Cu-64,92,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.71203,-0.10426,-0.69437,1666.059
Cu-64,92,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.71203,0.10426,0.69437,0.023
Cu-64,92,4,1,4,0.0,0.0,0.0,0.0,29064,1,0.91944,0.2365,0.31415,7.436
Cu-64,92,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.42044,0.43151,0.79814,0.838
Cu-64,92,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.91841,0.37191,-0.13492,0.029
Cu-64,93,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.21571,-0.87636,0.43065,1666.059
Cu-64,93,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.21571,0.87636,-0.43065,0.023
Cu-64,93,4,1,4,0.0,0.0,0.0,0.0,29064,3,0.90864,-0.2599,-0.32685,6.569
Cu-64,93,5,1,4,0.0,0.0,0.0,0.0,29064,3,0.58417,0.13471,0.80037,0.708
Cu-64,93,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.58139,0.75105,0.31291,1.026
Cu-64,94,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.19505,0.26639,-0.94392,202.285
Cu-64,94,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.45013,0.37974,0.8082,377.41
Cu-64,94,4,1,4,0.0,0.0,0.0,0.0,29064,30064,-0.22102,-0.83737,0.49996,0.001
Cu-64,95,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.02327,-0.68609,-0.72715,1666.059
Cu-64,95,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.02327,0.68609,0.72715,0.023
Cu-64,95,4,1,4,0.0,0.0,0.0,0.0,29064,1,0.23432,0.04065,0.97131,7.436
Cu-64,95,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.9563,-0.14281,-0.25514,0.774
Cu-64,95,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.49185,0.44429,0.74879,0.093
Cu-64,96,2,1,4,0.0,0.0,0.0,0.0,29064,2,-0.58496,0.80729,0.07809,90.429
Cu-64,96,3,1,4,0.0,0.0,0.0,0.0,29064,12,0.38621,0.83613,-0.38952,561.954
Cu-64,96,4,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.04188,-0.96521,0.25812,0.005
Cu-64,97,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.01904,-0.05773,0.99815,188.557
Cu-64,97,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.49596,0.68397,0.53498,391.134
Cu-64,97,4,1,4,0.0,0.0,0.0,0.0,29064,30064,-0.26909,-0.31793,-0.90913,0.005
Cu-64,98,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.32934,-0.09332,0.93959,1666.059
Cu-64,98,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.32934,0.09332,-0.93959,0.023
Cu-64,98,4,1,4,0.0,0.0,0.0,0.0,29064,3,-0.84634,0.52432,-0.09381,6.57
Cu-64,98,5,1,4,0.0,0.0,0.0,0.0,29064,3,0.15911,-0.98584,-0.05302,0.711
Cu-64,98,6,1,4,0.0,0.0,0.0,0.0,29064,3,-0.53993,-0.78552,-0.30239,1.024
Cu-64,99,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.42076,-0.89416,0.15309,113.484
Cu-64,99,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.86977,0.2955,0.39518,466.209
Cu-64,99,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.8794,0.28949,-0.37795,0.003
Cu-64,100,2,1,4,0.0,0.0,0.0,0.0,29064,2,-0.89689,0.34499,-0.27671,70.513
Cu-64,100,3,1,4,0.0,0.0,0.0,0.0,29064,12,0.60575,-0.37598,-0.70122,581.872
Cu-64,100,4,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.2027,0.24084,0.94916,0.002
Cu-64,101,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.20008,-0.52736,-0.82575,1666.059
Cu-64,101,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.20008,0.52736,0.82575,0.023
Cu-64,101,4,1,4,0.0,0.0,0.0,0.0,29064,3,-0.58764,0.76709,0.25739,6.413
Cu-64,101,5,1,4,0.0,0.0,0.0,0.0,29064,3,0.36609,0.92696,-0.08201,0.808
Cu-64,101,6,1,4,0.0,0.0,0.0,0.0,29064,3,-0.00248,-0.297,-0.95487,1.083
Cu-64,102,2,1,4,0.0,0.0,0.0,0.0,29064,2,-0.72104,-0.01785,0.69266,11.708
Cu-64,102,3,1,4,0.0,0.0,0.0,0.0,29064,12,0.70932,-0.64086,-0.29352,640.677
Cu-64,102,4,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.65961,0.72542,0.19668,0.003
Cu-64,103,2,1,4,0.0,0.0,0.0,0.0,29064,2,0.82849,-0.54153,-0.14268,126.716
Cu-64,103,3,1,4,0.0,0.0,0.0,0.0,29064,12,0.196,-0.55819,0.80623,525.666
Cu-64,103,4,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.55901,0.66693,-0.49267,0.005
Cu-64,104,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.18491,0.61624,0.76554,1666.059
Cu-64,104,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.18491,-0.61624,-0.76554,0.023
Cu-64,104,4,1,4,0.0,0.0,0.0,0.0,29064,3,0.69543,-0.68481,-0.21775,7.339
Cu-64,104,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.88728,-0.13202,-0.44193,0.724
Cu-64,104,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.41532,-0.699,-0.58216,0.242
Cu-64,105,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.23952,-0.9703,-0.03397,1666.059
Cu-64,105,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.23952,0.9703,0.03397,0.023
Cu-64,105,4,1,4,0.0,0.0,0.0,0.0,29064,1,-0.95703,-0.03087,0.28835,7.436
Cu-64,105,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.15858,0.13906,0.9775,0.838
Cu-64,105,6,1,4,0.0,0.0,0.0,0.0,29064,3,-0.12,-0.90767,0.40216,0.029
Cu-64,106,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.63407,0.2118,0.7437,315.16
Cu-64,106,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.18396,0.56181,0.80655,264.531
Cu-64,106,4,1,4,0.0,0.0,0.0,0.0,29064,30064,-0.43437,-0.34241,-0.83312,0.006
Cu-64,107,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.80621,-0.18441,-0.56215,163.583
Cu-64,107,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.2098,-0.77423,0.59712,416.11
Cu-64,107,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.73891,0.6738,-0.00151,0.003
Cu-64,108,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.64467,-0.36162,-0.67352,1666.059
Cu-64,108,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.64467,0.36162,0.67352,0.023
Cu-64,108,4,1,4,0.0,0.0,0.0,0.0,29064,3,0.68071,-0.55419,-0.47907,6.411
Cu-64,108,5,1,4,0.0,0.0,0.0,0.0,29064,3,0.93471,0.1753,0.30917,0.125
Cu-64,108,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.21318,-0.77791,-0.59111,0.774
Cu-64,108,7,1,4,0.0,0.0,0.0,0.0,29064,3,-0.41243,-0.88304,0.22392,0.992
Cu-64,109,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.95052,-0.00098,-0.31065,411.4
Cu-64,109,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.68127,0.54719,-0.48626,168.292
Cu-64,109,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.87937,-0.13054,0.4579,0.004
Cu-64,110,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.18979,-0.61075,-0.76874,1666.059
Cu-64,110,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.18979,0.61075,0.76874,0.023
Cu-64,110,4,1,4,0.0,0.0,0.0,0.0,29064,1,-0.49623,-0.54194,-0.67828,7.436
Cu-64,110,5,1,4,0.0,0.0,0.0,0.0,29064,3,0.31091,0.91581,0.25422,0.671
Cu-64,110,6,1,4,0.0,0.0,0.0,0.0,29064,3,-0.29915,0.91131,0.2829,0.197
Cu-64,111,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.373,0.89849,0.23147,1666.059
Cu-64,111,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.373,-0.89849,-0.23147,0.023
Cu-64,111,4,1,4,0.0,0.0,0.0,0.0,29064,1,0.88743,-0.45996,-0.03006,7.418
Cu-64,111,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.62401,0.77005,-0.13279,0.789
Cu-64,111,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.73834,0.59125,0.32447,0.095
Cu-64,112,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.77275,-0.53054,-0.34841,1666.059
Cu-64,112,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.77275,0.53054,0.34841,0.023
Cu-64,112,4,1,4,0.0,0.0,0.0,0.0,29064,3,-0.51765,0.14994,-0.84235,6.549
Cu-64,112,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.66228,0.04495,0.74791,0.686
Cu-64,112,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.05343,0.912,0.4067,1.067
Cu-64,113,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.28017,0.74316,-0.60763,217.843
Cu-64,113,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.20759,-0.97228,-0.10759,361.852
Cu-64,113,4,1,4,0.0,0.0,0.0,0.0,29064,30064,-0.19404,-0.09469,0.97641,0.001
Cu-64,114,2,1,4,0.0,0.0,0.0,0.0,29064,2,-0.73087,-0.66304,0.1619,102.567
Cu-64,114,3,1,4,0.0,0.0,0.0,0.0,29064,12,0.08269,-0.04088,0.99574,549.816
Cu-64,114,4,1,4,0.0,0.0,0.0,0.0,29064,28064,0.2972,0.36303,-0.88311,0.004
Cu-64,115,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.67383,-0.3277,0.66225,247.384
Cu-64,115,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.10284,-0.51297,0.85222,332.306
Cu-64,115,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.41911,0.43214,-0.7985,0.006
Cu-64,116,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.15042,-0.63951,0.75392,52.494
Cu-64,116,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.25667,0.03002,-0.96603,527.201
Cu-64,116,4,1,4,0.0,0.0,0.0,0.0,29064,30064,-0.43191,0.34357,0.83391,0.001
Cu-64,117,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.18426,-0.69523,0.69477,4.742
Cu-64,117,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.69594,-0.50662,0.50892,574.951
Cu-64,117,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.62678,0.54992,-0.55202,0.003
Cu-64,118,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.59222,0.39731,0.70101,1666.059
Cu-64,118,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.59222,-0.39731,-0.70101,0.023
Cu-64,118,4,1,4,0.0,0.0,0.0,0.0,29064,3,0.02517,-0.75862,-0.65105,6.553
Cu-64,118,5,1,4,0.0,0.0,0.0,0.0,29064,3,0.85808,0.51201,-0.0394,0.727
Cu-64,118,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.76408,0.01652,0.64491,1.026
Cu-64,119,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.85261,-0.49724,0.16068,127.241
Cu-64,119,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.92036,0.17982,-0.34729,452.455
Cu-64,119,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.52929,0.63706,0.56036,0.0
Cu-64,120,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.44038,0.4157,-0.79578,22.897
Cu-64,120,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.50981,0.32967,0.79462,556.797
Cu-64,120,4,1,4,0.0,0.0,0.0,0.0,29064,30064,-0.47083,-0.54092,-0.69694,0.002
Cu-64,121,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.45047,0.29046,0.84422,1673.355
Cu-64,121,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.45047,-0.29046,-0.84422,0.024
Cu-64,121,4,1,4,0.0,0.0,0.0,0.0,29064,3,-0.65954,-0.74367,-0.10943,0.125
Cu-64,121,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.13837,-0.58919,0.79606,0.71
Cu-64,121,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.21502,-0.61269,-0.76051,0.171
Cu-64,122,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.37942,0.46591,-0.79935,1673.476
Cu-64,122,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.37942,-0.46591,0.79935,0.024
Cu-64,122,4,1,4,0.0,0.0,0.0,0.0,29064,3,0.1554,-0.62666,-0.76364,0.855
Cu-64,122,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.71424,0.55264,-0.42948,0.03
Cu-64,123,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.65149,-0.39274,-0.64909,24.316
Cu-64,123,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.83092,0.01295,-0.55624,555.377
Cu-64,123,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.65168,0.10106,0.75173,0.003
Cu-64,124,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.3214,-0.58345,-0.74585,318.142
Cu-64,124,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.94122,0.32929,-0.07534,261.549
Cu-64,124,4,1,4,0.0,0.0,0.0,0.0,29064,30064,-0.61399,0.39697,0.68222,0.005
Cu-64,125,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.36746,0.92987,-0.01753,293.036
Cu-64,125,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.80523,0.59168,-0.03898,286.654
Cu-64,125,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.52338,-0.85173,0.02515,0.006
Cu-64,126,2,1,4,0.0,0.0,0.0,0.0,29064,2,-0.26429,0.93849,-0.22224,140.526
Cu-64,126,3,1,4,0.0,0.0,0.0,0.0,29064,12,-0.50744,-0.70414,0.49669,511.86
Cu-64,126,4,1,4,0.0,0.0,0.0,0.0,29064,28064,0.91142,-0.047,-0.40879,0.001
Cu-64,127,2,1,4,0.0,0.0,0.0,0.0,29064,3,0.57043,0.54033,0.61859,218.162
Cu-64,127,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.48283,0.87451,-0.04601,361.529
Cu-64,127,4,1,4,0.0,0.0,0.0,0.0,29064,30064,-0.57495,-0.7286,-0.37225,0.006
Cu-64,128,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.59042,-0.42486,0.68622,1666.059
Cu-64,128,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.59042,0.42486,-0.68622,0.023
Cu-64,128,4,1,4,0.0,0.0,0.0,0.0,29064,1,-0.168,-0.12667,0.97761,7.436
Cu-64,128,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.67095,-0.41633,0.6136,0.838
Cu-64,128,6,1,4,0.0,0.0,0.0,0.0,29064,3,-0.94168,0.3245,0.0891,0.029
Cu-64,129,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.34906,0.90646,-0.23768,1666.059
Cu-64,129,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.34906,-0.90646,0.23768,0.023
Cu-64,129,4,1,4,0.0,0.0,0.0,0.0,29064,1,0.77382,-0.62385,0.10963,7.418
Cu-64,129,5,1,4,0.0,0.0,0.0,0.0,29064,3,0.7921,-0.58176,0.18473,0.79
Cu-64,129,6,1,4,0.0,0.0,0.0,0.0,29064,3,-0.98013,0.02641,-0.19658,0.095
Cu-64,130,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.98101,0.13631,-0.13801,214.948
Cu-64,130,3,1,4,0.0,0.0,0.0,0.0,29064,13,0.07173,-0.53502,-0.84179,364.744
Cu-64,130,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.76937,0.20026,0.6066,0.003
Cu-64,131,2,1,4,0.0,0.0,0.0,0.0,29064,3,-0.26739,0.34966,-0.89791,260.019
Cu-64,131,3,1,4,0.0,0.0,0.0,0.0,29064,13,-0.30638,0.94076,0.14527,319.673
Cu-64,131,4,1,4,0.0,0.0,0.0,0.0,29064,30064,0.34367,-0.68457,0.64284,0.005
Cu-64,132,2,1,4,0.0,0.0,0.0,0.0,29064,12,0.77623,0.59979,0.19424,1666.059
Cu-64,132,3,1,4,0.0,0.0,0.0,0.0,29064,28064,-0.77623,-0.59979,-0.19424,0.023
Cu-64,132,4,1,4,0.0,0.0,0.0,0.0,29064,1,0.17201,-0.01119,-0.98503,7.436
Cu-64,132,5,1,4,0.0,0.0,0.0,0.0,29064,3,-0.29087,-0.21078,0.93326,0.708
Cu-64,132,6,1,4,0.0,0.0,0.0,0.0,29064,3,0.75279,0.49228,-0.437,0.158
Cu-64,133,2,1,4,0.0,0.0,0.0,0.0,29064,12,-0.9353,-0.17128,-0.30966,1666.059
Cu-64,133,3,1,4,0.0,0.0,0.0,0.0,29064,28064,0.9353,0.17128,0.30966,0.023
