primary_id,source_event_id,pair_id,pair_member,family,particle,fluka_particle_code,megalib_particle_code,kinetic_energy_keV,x_cm,y_cm,z_cm,dir_x,dir_y,dir_z,pol_x,pol_y,pol_z,weight,concurrent_with_previous,seed,source_note
100037,100037,pair511_000019,1,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.6241461919484916,-0.3826094257569943,0.6812132987531143,0.5226297872024941,0.8525597372200237,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100038,100038,pair511_000019,2,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.6241461919484916,0.3826094257569943,-0.6812132987531143,-0.5226297872024941,-0.8525597372200237,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100039,100039,pair511_000020,1,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.01728941710612872,0.7802293463859139,-0.6252545426419068,-0.9997545707954844,-0.022153965187682517,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100040,100040,pair511_000020,2,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.01728941710612872,-0.7802293463859139,0.6252545426419068,0.9997545707954844,0.022153965187682517,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100041,100041,pair511_000021,1,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.7961506189618383,-0.5935526562596055,0.11764113300138024,0.5977030021752388,-0.8017176068858076,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100042,100042,pair511_000021,2,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.7961506189618383,0.5935526562596055,-0.11764113300138024,-0.5977030021752388,0.8017176068858076,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100043,100043,pair511_000022,1,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.34948504107512673,0.5384068618186856,-0.766797402976348,-0.8387847362341396,-0.5444631909143399,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100044,100044,pair511_000022,2,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.34948504107512673,-0.5384068618186856,0.766797402976348,0.8387847362341396,0.5444631909143399,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100045,100045,pair511_000023,1,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.8019508390889931,-0.3264785034590406,-0.5002865563490639,0.3770569632848445,-0.9261900703626721,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100046,100046,pair511_000023,2,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.8019508390889931,0.3264785034590406,0.5002865563490639,-0.3770569632848445,0.9261900703626721,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100047,100047,pair511_000024,1,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.22065842564364163,0.49460884858601856,-0.8406378209983669,-0.9132403276671016,-0.4074212855540134,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100048,100048,pair511_000024,2,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.22065842564364163,-0.49460884858601856,0.8406378209983669,0.9132403276671016,0.4074212855540134,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100049,100049,pair511_000025,1,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,0.3268780155025323,-0.754712109216319,-0.5688236942879412,0.9176283121362309,0.3974396567606359,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
100050,100050,pair511_000025,2,pair511_gamma,gamma,7,1,511.0,0.0,0.0,0.0,-0.3268780155025323,0.754712109216319,0.5688236942879412,-0.9176283121362309,-0.3974396567606359,0.0,1.0,0,24066701,Back-to-back pair row; T0 transports rows independently
200001,200001,,0,cu64_eplus_smoke,eplus,4,2,327.9251257524829,0.0,0.0,0.0,0.48494332144129465,-0.37632627539685,-0.7894355638273585,0.613075553760564,0.790024281513662,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200002,200002,,0,cu64_eplus_smoke,eplus,4,2,51.577362016535595,0.0,0.0,0.0,-0.027207910161336727,-0.9516119027054429,-0.3060955998605328,0.9995915165396132,-0.028579714169950317,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200003,200003,,0,cu64_eplus_smoke,eplus,4,2,206.3102968129242,0.0,0.0,0.0,0.287262904725347,0.4642315215598579,-0.8378359731826841,-0.8503622881915408,0.5261976613608681,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200004,200004,,0,cu64_eplus_smoke,eplus,4,2,191.3821647267424,0.0,0.0,0.0,0.22924507980831269,0.9119951870126854,-0.34016389027846183,-0.9698298590117358,0.24378278152748356,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200005,200005,,0,cu64_eplus_smoke,eplus,4,2,455.52872629605673,0.0,0.0,0.0,0.45985251602043375,-0.7668959131070069,0.4476676467754253,0.857633521437398,0.5142613566144049,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200006,200006,,0,cu64_eplus_smoke,eplus,4,2,516.8818267145977,0.0,0.0,0.0,-0.93367895849926,0.32706696023941184,-0.1458451438186692,-0.3306019441731509,-0.9437702869390054,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200007,200007,,0,cu64_eplus_smoke,eplus,4,2,190.4165203360225,0.0,0.0,0.0,0.9142510419444938,-0.31409522711327137,-0.25590861769012374,0.3249145645956096,0.9457433720167672,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200008,200008,,0,cu64_eplus_smoke,eplus,4,2,325.9336764617059,0.0,0.0,0.0,0.7887835940480092,-0.5582460101228498,0.25725830198970195,0.5776894929783221,0.8162566077542338,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200009,200009,,0,cu64_eplus_smoke,eplus,4,2,273.92268328842306,0.0,0.0,0.0,0.8256958085004852,-0.372737002764853,-0.4234307010534357,0.41144196706559366,0.9114359592078837,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200010,200010,,0,cu64_eplus_smoke,eplus,4,2,88.58249362637105,0.0,0.0,0.0,-0.7687275767282223,-0.28752385991036195,-0.5713037219901527,0.3503232522278701,-0.9366288586993718,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200011,200011,,0,cu64_eplus_smoke,eplus,4,2,389.33363843176625,0.0,0.0,0.0,-0.9261987690816949,0.2308248137741312,-0.29812035404797665,-0.24182082022505597,-0.9703209216056723,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200012,200012,,0,cu64_eplus_smoke,eplus,4,2,329.73335076502207,0.0,0.0,0.0,-0.9732275892093554,0.10689653576620481,0.20347282433516956,-0.10918052753736221,-0.9940219375882321,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200013,200013,,0,cu64_eplus_smoke,eplus,4,2,341.9459110603085,0.0,0.0,0.0,0.9678172511540217,0.2029924342139186,-0.148740848527166,-0.2052758798611769,0.9787041499591281,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200014,200014,,0,cu64_eplus_smoke,eplus,4,2,550.3021902733258,0.0,0.0,0.0,-0.2519750095965997,0.9372618561069087,-0.24093320158464215,-0.9657100314613939,-0.2596230635649183,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200015,200015,,0,cu64_eplus_smoke,eplus,4,2,229.78423792735904,0.0,0.0,0.0,0.795983821748194,0.014130033686391128,0.6051529539407049,-0.017748863090359925,0.9998424765226769,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200016,200016,,0,cu64_eplus_smoke,eplus,4,2,333.03286518459515,0.0,0.0,0.0,-0.4796699460609144,-0.04314700276113044,0.8763875164552781,0.08958972406975443,-0.9959787554667545,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200017,200017,,0,cu64_eplus_smoke,eplus,4,2,37.6016298358231,0.0,0.0,0.0,0.39995908065788754,0.2128929464970457,-0.8914647088534147,-0.4698688600551371,0.8827362314703561,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200018,200018,,0,cu64_eplus_smoke,eplus,4,2,276.80499284415555,0.0,0.0,0.0,-0.23971673271801774,0.6992660329834721,-0.6734707886542342,-0.9459590689080659,-0.3242860464938092,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200019,200019,,0,cu64_eplus_smoke,eplus,4,2,579.5929689275733,0.0,0.0,0.0,-0.7347113478594401,-0.5223185836481299,0.43287704085845946,0.5794185583675548,-0.8150301431353717,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200020,200020,,0,cu64_eplus_smoke,eplus,4,2,264.56504168008195,0.0,0.0,0.0,0.5521935743718702,-0.2724978470860606,-0.7879258719929685,0.44253179162226286,0.8967528162228375,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200021,200021,,0,cu64_eplus_smoke,eplus,4,2,255.06379266033093,0.0,0.0,0.0,-0.5127900092580305,0.36450316561743024,0.7772926402970899,-0.5793680590275123,-0.8150660416056438,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200022,200022,,0,cu64_eplus_smoke,eplus,4,2,240.00464871693492,0.0,0.0,0.0,-0.4652013262404735,0.4387316861570226,0.768831732972775,-0.6861066554317478,-0.7275009672655157,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200023,200023,,0,cu64_eplus_smoke,eplus,4,2,380.1304733708374,0.0,0.0,0.0,-0.5469922469437652,0.7944370891515916,-0.2639492245939681,-0.8236464108782329,-0.5671036852705201,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200024,200024,,0,cu64_eplus_smoke,eplus,4,2,238.06247828536357,0.0,0.0,0.0,0.2470789909113772,0.6093547156002668,0.7534180797047106,-0.9267163407748434,0.37576165815698176,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200025,200025,,0,cu64_eplus_smoke,eplus,4,2,228.21582406628337,0.0,0.0,0.0,0.5829665346767245,-0.7876771781353966,-0.19928542970239937,0.8038002153836585,0.5948993307688152,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200026,200026,,0,cu64_eplus_smoke,eplus,4,2,202.2849414669949,0.0,0.0,0.0,-0.780190838503892,-0.5780633943621305,0.23905013619139795,0.5953234734557816,-0.8034861305290487,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200027,200027,,0,cu64_eplus_smoke,eplus,4,2,3.3051784441351435,0.0,0.0,0.0,0.07362111146896233,-0.17470316342466233,-0.9818649278976668,0.0,0.9845366809937216,-0.17517854828108023,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200028,200028,,0,cu64_eplus_smoke,eplus,4,2,173.6417658937368,0.0,0.0,0.0,-0.5812635138046218,-0.7288475579491538,0.3618203487796939,0.7818173737350518,-0.6235074932396775,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200029,200029,,0,cu64_eplus_smoke,eplus,4,2,333.4246272208377,0.0,0.0,0.0,-0.47574502097223514,0.8379458043014169,0.26742008913651016,-0.8696172278542277,-0.49372652047376214,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200030,200030,,0,cu64_eplus_smoke,eplus,4,2,222.13629828240792,0.0,0.0,0.0,-0.5255233302689871,0.3334843226460403,-0.7826962603030021,-0.5358005379425762,-0.844344588151334,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200031,200031,,0,cu64_eplus_smoke,eplus,4,2,66.71411623027933,0.0,0.0,0.0,-0.32025571761100907,-0.17265237395841654,-0.9314652076722891,0.0,0.9832519752975774,-0.18225134587544875,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200032,200032,,0,cu64_eplus_smoke,eplus,4,2,197.52069852166835,0.0,0.0,0.0,-0.2649294689412247,0.5289242084200214,0.8062577492550222,-0.8941109481774812,-0.44784552286381696,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200033,200033,,0,cu64_eplus_smoke,eplus,4,2,264.5989843683859,0.0,0.0,0.0,0.6194640402157177,0.7110385573859228,-0.33269877184949986,-0.7539910503705635,0.6568846900035762,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200034,200034,,0,cu64_eplus_smoke,eplus,4,2,399.368940678811,0.0,0.0,0.0,-0.5020107495705916,-0.20341234044714065,0.8406001588563907,0.37553777349915723,-0.9268070892452731,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200035,200035,,0,cu64_eplus_smoke,eplus,4,2,283.25323027361725,0.0,0.0,0.0,-0.802242228057762,-0.2812870883666991,-0.5265785615073049,0.3308767549288209,-0.9436739760360953,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200036,200036,,0,cu64_eplus_smoke,eplus,4,2,310.4148725857172,0.0,0.0,0.0,-0.37309884027243323,-0.9277838811330054,0.0037848774277033925,0.9277905265942948,-0.37310151267702074,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200037,200037,,0,cu64_eplus_smoke,eplus,4,2,291.06575208427245,0.0,0.0,0.0,0.8590022194728678,0.2598770439034316,-0.4411112206606187,-0.28957193816340765,0.9571562529850012,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200038,200038,,0,cu64_eplus_smoke,eplus,4,2,99.97561373243902,0.0,0.0,0.0,0.491184207403111,-0.23948888420788295,-0.8374862080886114,0.4382563371840206,0.8988500336085248,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200039,200039,,0,cu64_eplus_smoke,eplus,4,2,244.2274521261495,0.0,0.0,0.0,0.4966691764795121,-0.7335760277192891,0.4638813864456648,0.8280598803279225,0.5606396655529348,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200040,200040,,0,cu64_eplus_smoke,eplus,4,2,124.90096083960871,0.0,0.0,0.0,-0.430738838498194,-0.5655723845012899,-0.7032723020983778,0.7955493222625072,-0.6058888312616972,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200041,200041,,0,cu64_eplus_smoke,eplus,4,2,173.56338552518136,0.0,0.0,0.0,0.13382266927605035,-0.8546789802402777,-0.5016127330154928,0.9879627786356668,0.15469178397863442,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200042,200042,,0,cu64_eplus_smoke,eplus,4,2,51.997259147043856,0.0,0.0,0.0,0.5628305503705102,-0.40930421678644185,0.7181168635329949,0.5881462347680744,0.8087546021681343,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200043,200043,,0,cu64_eplus_smoke,eplus,4,2,484.0394935298899,0.0,0.0,0.0,-0.9284883165510288,-0.050453173569722155,0.36791836500096076,0.05425900343843908,-0.9985268952541376,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200044,200044,,0,cu64_eplus_smoke,eplus,4,2,322.43642681255915,0.0,0.0,0.0,0.9458697265494475,-0.20119235321835116,-0.25466074963318475,0.20805172370255043,0.9781178253484585,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200045,200045,,0,cu64_eplus_smoke,eplus,4,2,165.7047450682001,0.0,0.0,0.0,0.7375596797408824,-0.06745017659758813,0.6719048984026543,0.09107043955821861,0.995844453234878,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200046,200046,,0,cu64_eplus_smoke,eplus,4,2,176.45971468556635,0.0,0.0,0.0,0.9500263795466836,0.3113078501622611,0.023179745312927217,-0.31139151682559535,0.9502817073105506,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200047,200047,,0,cu64_eplus_smoke,eplus,4,2,323.40231705266183,0.0,0.0,0.0,0.11613820201841651,-0.9566792318455307,-0.2669770877573108,0.9927118149675973,0.12051245754584458,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200048,200048,,0,cu64_eplus_smoke,eplus,4,2,154.55712768698922,0.0,0.0,0.0,-0.5203553436976853,0.7399665452908551,0.42623916776333554,-0.817994637956636,-0.5752258445812325,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200049,200049,,0,cu64_eplus_smoke,eplus,4,2,16.08657089813622,0.0,0.0,0.0,-0.1966459812256371,0.88371913291386,-0.42470089732632066,-0.9761252802630062,-0.2172082807617329,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
200050,200050,,0,cu64_eplus_smoke,eplus,4,2,258.4365341325456,0.0,0.0,0.0,0.008773640905215558,0.554544898408321,0.8321075524681718,-0.999874866162629,0.015819355747461943,0.0,1.0,0,24066701,Frozen allowed-spectrum smoke sampler; production T1/T2 should replace this with the evaluated/reference Cu-64 beta+ generator
